jam_criteria,jam_end_date,jam_name,jam_no_joined,jam_no_rating,jam_no_submissions,jam_start_date,jam_url
Overall||Originality||Fun Factor||Theme Relevance,2018-03-04 23:59:59,GameDevNetwork: Fig Jam || THEME: Hidden Secrets,128,141,21,2018-02-23 00:00:00,https://www.itch.io/jam/game-dev-network-fig-jam
,2017-12-11 03:00:00,Greek MytholoJam,132,0,24,2017-11-15 05:00:00,https://www.itch.io/jam/greek-mytholojam
,2019-07-02 05:00:00,Friendship Jam,135,0,33,2019-06-18 05:00:00,https://www.itch.io/jam/friendship-jam
Overall||Originality||Execution||Charm||Spookiness,2018-11-01 06:59:59,Bite Sized Horror Game Jam 2018,128,268,30,2018-10-24 07:00:00,https://www.itch.io/jam/bite-sized-horror-game-jam-2018
Overall||Use Of Theme||Fun||Art & Audio,2016-09-04 22:59:59,#RainbowJam16,129,253,31,2016-08-19 23:00:00,https://www.itch.io/jam/rainbowjam16
Theme||Design||Audio||Gameplay||Originality,2018-09-21 16:00:00,Godot Wild Jam!,130,143,19,2018-09-13 16:00:00,https://www.itch.io/jam/godot-wild-jam
,2017-07-10 06:59:59,Daydream (Bitsy Jam),136,0,38,2017-06-28 07:00:00,https://www.itch.io/jam/daydream
BEST GAME (General)||BEST GAME (Host's Choice)||SCARIEST GAME||BEST THEME,2019-07-29 00:00:00,💀 SCREAM EMPIRE 💀,130,141,17,2019-07-19 00:00:00,https://www.itch.io/jam/scream-empire
,2016-01-18 00:59:59,Myst Jam,136,0,38,2016-01-09 00:00:00,https://www.itch.io/jam/myst-jam
,2019-07-01 02:59:00,Dream Diary Jam 3,136,0,27,2019-05-17 04:00:00,https://www.itch.io/jam/dream-diary-jam-3
,2019-09-30 17:15:00,Zelda-Like Game Jam,138,48,18,2019-09-26 13:00:00,https://www.itch.io/jam/zelda-like-game-jam
Overall||Graphics||Sound||Gameplay||Overall Bad||Overall Good||Modifier,2018-08-05 19:00:00,'So bad it's good' Jam 2018,131,318,35,2018-07-29 23:00:00,https://www.itch.io/jam/sbigjam2018
,2019-08-24 06:59:59,Summer Slow Jams August 2019: Edutainment Games,138,0,35,2019-08-08 03:00:00,https://www.itch.io/jam/ssjedutainment
Overall||Graphics||Audio||Theme||Fun,2017-11-05 18:00:00,Fantasy Console Game Jam #2,133,95,20,2017-10-22 18:00:00,https://www.itch.io/jam/fantasy-console-game-jam-2
Overall||Enjoyment||Styyyyyle||Giant Bombitude,2018-08-06 03:59:59,Giant ROM 5,135,820,61,2018-07-28 04:00:00,https://www.itch.io/jam/giantrom5
Geral||Áudio||Diversão||Gameplay||Gráficos||Inovação||Tema,2019-06-10 03:10:00,GAMINP JAM #1,135,311,26,2019-05-30 21:00:00,https://www.itch.io/jam/gaminpjam1
,2017-02-12 23:45:00,Home of Nerds Game Jam,140,0,41,2017-02-10 09:00:00,https://www.itch.io/jam/home-of-nerds-game-jam
,2017-09-16 23:00:00,The Unofficial Gameboy Jam,141,0,36,2017-09-01 23:00:00,https://www.itch.io/jam/unofficial-gbjam1
,2014-11-16 03:30:00,7DFPS 2014,141,0,138,2014-11-08 00:00:00,https://www.itch.io/jam/7dfps
Overall||Theme - استخدام موضوع الزنقة||Fun Factor - عامل التسلية||Innovation - الابداع||Graphics/Visuals - المرئيات/الجرافيكس||Sound - الصوتيات||Overall - التقييم عام,2016-09-04 22:20:00,Game Zanga 6,136,1054,76,2016-09-01 21:00:00,https://www.itch.io/jam/game-zanga-6
,2019-06-22 16:00:00,Legacy Jam,142,0,30,2019-05-31 23:00:00,https://www.itch.io/jam/legacy-jam
Overall||Gamplay/Fun||Art,2017-06-04 22:59:59,PaperJam,136,43,20,2017-05-29 08:00:00,https://www.itch.io/jam/paperjam
Overall||Art||Sound||Mechanics||Fun,2019-02-17 23:00:00,Paint Jam 2019,138,307,33,2019-02-15 23:00:00,https://www.itch.io/jam/paint-jam-2019
,2016-06-30 22:59:59,Star Trek Jam,143,0,14,2016-05-31 23:00:00,https://www.itch.io/jam/star-trek-jam
,2017-06-26 19:00:00,frog jam,143,0,44,2017-06-23 19:00:00,https://www.itch.io/jam/frog-jam
,2019-08-08 17:00:00,Weekly Game Jam - Week 108,144,0,32,2019-08-02 17:00:00,https://www.itch.io/jam/weekly-game-jam-108
Overall||Entertainment - How enjoyable/replayable is it?||Presentation - How does it look/feel?||Creativity - How original is the idea?,2018-04-30 04:00:00,Lisp Game Jam 2018,139,173,26,2018-04-20 04:00:00,https://www.itch.io/jam/lisp-game-jam-2018
Capacidad de adaptación a la temática planteada||Narrativa||Estética (arte y música)||Jugabilidad final del prototipo||Originalidad||Presentación del prototipo,2017-10-10 10:15:00,Jam Jam Talentum Online,140,0,43,2017-10-06 18:30:00,https://www.itch.io/jam/talentum-online
,2019-09-19 17:00:00,Weekly Game Jam - Week 114,144,0,30,2019-09-13 17:00:00,https://www.itch.io/jam/weekly-game-jam-114
Overall||Gameplay||Art||Audio||Presentation,2019-07-15 05:00:00,Mini Jam 32: Explosions,141,390,38,2019-07-12 05:00:00,https://www.itch.io/jam/mini-jam-32-explosions
Overall||Good use of the name it's based on||Feel||Aesthetics||Innovation,2018-07-29 17:00:00,Pizza Jam 3 - (PIZZA PRIZE),142,456,31,2018-07-27 17:00:00,https://www.itch.io/jam/pizza-jam-3-pizza-prize
Overall||Theme||Fun||Controls||Graphics||Audio||Originality,2019-02-17 05:00:00,Godot Wild Jam #6,143,660,34,2019-02-08 05:00:00,https://www.itch.io/jam/godot-wild-jam-6
,2018-04-08 23:00:00,GIAW - Game In A Week #2,147,0,32,2018-04-01 23:00:00,https://www.itch.io/jam/giaw2
"Overall||Theme (""Two buttons"")||Graphics and sound||Gameplay",2017-01-31 22:59:00,Godot Community Game Jam - Dec 2016/Jan 2017,143,468,39,2016-12-16 11:00:00,https://www.itch.io/jam/godotjam122016
,2017-07-15 00:00:00,Fantasy Console Game Jam #1,143,325,31,2017-07-01 00:00:00,https://www.itch.io/jam/fantasy-console-game-jam-1
,2019-09-16 07:00:00,32+ players multiplayer game jam (modd.io),147,0,6,2019-09-06 07:00:00,https://www.itch.io/jam/32-players-or-more-multiplayer-game-jam
,2019-09-14 18:00:00,Kuwait Game Jam 2019,147,0,14,2019-09-12 14:00:00,https://www.itch.io/jam/kuwait-game-jam-2019
,2017-08-15 03:59:59,Short and Sweet Jam,147,0,36,2017-08-01 04:00:00,https://www.itch.io/jam/shortnsweet
Enjoyment||Graphics||Sound,2018-03-10 03:00:00,Lartu's Mini-RPG One Week Jam,145,245,23,2018-03-03 03:00:00,https://www.itch.io/jam/lartus-mini-rpg-one-week-jam
Overall||Innovation||Fun||Theme||Graphics||Audio||Humor||Mood,2019-03-04 02:30:00,DISCORD JAM,145,336,35,2019-03-02 01:00:00,https://www.itch.io/jam/discord-jam1
Overall||Gameplay||Visuals||Audio||Mood||Innovation,2019-08-26 21:00:00,Geta Game Jam 9,145,0,33,2019-08-23 21:00:00,https://www.itch.io/jam/geta-game-jam-9
,2014-12-02 07:59:00,Leap Motion 3D Jam 2014,145,937,146,2014-10-19 16:00:00,https://www.itch.io/jam/leapmotion3djam2014
,2018-08-06 23:00:00,Game Jam Plus,146,11700,69,2018-07-27 22:00:00,https://www.itch.io/jam/game-jam-plus-
,2016-06-27 08:00:00,Simple Jam,149,0,38,2016-05-27 07:00:00,https://www.itch.io/jam/simple
Overall||Graphics||Sound||Innovation||Fun,2018-12-23 23:00:00,Christmas Jam 2018,147,331,36,2018-12-21 23:00:00,https://www.itch.io/jam/christmas-jam-2018
,2019-04-01 04:59:59,Roll To Craft: A Tabletop Jam,151,0,38,2019-03-01 06:00:00,https://www.itch.io/jam/rtbjam
,2019-05-23 17:00:00,Weekly Game Jam - Week 97,152,0,35,2019-05-17 17:00:00,https://www.itch.io/jam/weekly-game-jam-97
,2019-06-27 17:00:00,Weekly Game Jam - Week 102,152,0,33,2019-06-21 17:00:00,https://www.itch.io/jam/weekly-game-jam-102
,2019-08-31 17:30:00,Hot Horror Jam,152,0,70,2019-07-26 16:00:00,https://www.itch.io/jam/hothorrorjam
,2018-07-02 07:00:00,GDQ One Mechanic Game Jam 4,152,0,57,2018-06-29 07:00:00,https://www.itch.io/jam/omgjam4
Overall||Usableness||Cuteness||Uniqueness||Completeness||Ambitiousness,2018-02-06 06:10:00,Rousr's Virtual Pet Jam,148,248,44,2018-02-03 01:30:00,https://www.itch.io/jam/virtual-pets
Overall||Gameplay||Art||Audio||Presentation,2019-06-17 05:00:00,Mini Jam 30 + GBStudio,148,333,34,2019-06-14 05:00:00,https://www.itch.io/jam/mini-jam-30-gameboy
Overall||Theme||Mechanics||Atmosphere||Sound / Music,2019-03-10 23:00:00,Timdred Jam - COMMUNITIES UNITE!,149,514,49,2019-03-09 00:00:00,https://www.itch.io/jam/timdred-jam
,2017-09-06 06:59:59,A Secret (Bitsy Jam),157,0,45,2017-08-26 07:00:00,https://www.itch.io/jam/a-secret
,2019-07-28 17:00:00,PICOWARE,158,0,66,2019-07-27 17:00:00,https://www.itch.io/jam/picoware
Overall||Creativity||Visual Experience||Audio Experience||Game Mechanics,2019-04-04 17:00:00,Weekly Game Jam - Week 90,151,127,42,2019-03-29 17:00:00,https://www.itch.io/jam/weekly-game-jam-90
Overall||Gameplay||Visuals||Sound||Destruction,2018-02-23 23:00:00,Destruction JAM,151,160,21,2018-02-16 22:00:00,https://www.itch.io/jam/destructionjam
,2019-08-15 17:00:00,Weekly Game Jam - Week 109,162,0,38,2019-08-09 17:00:00,https://www.itch.io/jam/weekly-game-jam-109
,2018-03-26 00:00:00,Not Going to GDC Jam,163,0,25,2018-03-19 14:00:00,https://www.itch.io/jam/notgdcjam
,2019-02-11 06:00:00,Variety Jam - NSFW Valentines,163,0,17,2019-02-08 06:00:00,https://www.itch.io/jam/nsfw-valentines
,2017-01-27 08:59:59,FLATGAME Annual 2016,163,0,56,2016-12-26 14:56:12,https://www.itch.io/jam/flatgame-annual-2016
,2019-05-28 05:00:00,Not A Game Jam Game Jam,163,0,74,2019-05-04 05:00:00,https://www.itch.io/jam/not-a-game-jam-game-jam
Overall||Creativity||Gameplay||Innovation||Christmas-factor||Atmosphere||Assets||Overall,2016-12-29 23:00:00,Christmas GameJam 2016,155,28,20,2016-12-01 09:00:00,https://www.itch.io/jam/xmas2016
Public rating||Originality||Art||Gameplay||Execution,2018-02-20 01:00:00,IO Game Jam (Over $500 in Prizes),156,0,9,2018-02-17 01:00:00,https://www.itch.io/jam/io-game-jam
Overall||Visuals||Gameplay||Audio,2018-02-20 05:59:59,Unity Course Community Jam,157,338,26,2018-02-02 06:00:00,https://www.itch.io/jam/unity-course-community-jam
,2017-04-23 21:59:59,Nordic Game Jam 2017,165,0,138,2017-04-20 22:00:00,https://www.itch.io/jam/ngj17
Overall||Theme||Fun||Controls||Graphics||Audio||Originality,2019-06-23 04:00:00,Godot Wild Jam #10,158,471,31,2019-06-14 04:00:00,https://www.itch.io/jam/godot-wild-jam-10
Overall||Fun||Creativity||Polish||Theme,2018-07-16 00:00:00,GDL - July Jam,160,608,40,2018-07-13 00:00:00,https://www.itch.io/jam/gdl-july-jam
,2018-01-22 08:00:00,Modd.io Game Jam Contest - January,166,0,5,2018-01-19 14:00:00,https://www.itch.io/jam/moddio-game-jam
Overall||Theme||Fun||Controls||Graphics||Audio||Originality,2019-09-23 04:00:00,Godot Wild Jam #13,160,430,30,2019-09-14 04:00:00,https://www.itch.io/jam/godot-wild-jam-13
Overall||Story||Characters||Puzzle Design||Visuals||Audio||Funness||Is an Adventure Game||Followed the Theme,2018-09-23 21:00:00,$102 Adventure Game Challenge,162,0,21,2018-09-09 21:00:00,https://www.itch.io/jam/102-adventure-challenge
,2016-11-04 06:59:59,Yuri Game Jam 2016,166,0,50,2016-10-01 07:00:00,https://www.itch.io/jam/yuri-game-jam-2016
,2019-09-05 17:00:00,Weekly Game Jam - Week 112,167,0,38,2019-08-30 17:00:00,https://www.itch.io/jam/weekly-game-jam-112
,2017-08-01 19:00:00,All You Do is Click Click Click,167,0,26,2017-07-01 07:00:00,https://www.itch.io/jam/click-click-click
Overall||Gameplay||Art||Audio||Presentation,2019-04-08 05:00:00,Mini Jam 25: Spirits,165,467,47,2019-04-05 05:00:00,https://www.itch.io/jam/mini-jam-25-spirits
Overall||Entertainment||Innovation||Use of Game Design Document,2017-06-22 14:00:00,Emojiam,165,35,15,2017-06-15 14:00:00,https://www.itch.io/jam/emojiam
,2019-09-23 07:00:00,MakeCode Arcade Game Jam,169,0,24,2019-09-16 07:00:00,https://www.itch.io/jam/makecode-game-jam
Overall||Atmosphere||Visuals||Audio||Story||Horror/Fear Factor||Gameplay||Overall,2017-11-01 03:59:59,Pixel Horror Jam 2017,165,113,19,2017-07-01 04:00:00,https://www.itch.io/jam/pixelhorrorjam2
,2019-08-01 17:00:00,Weekly Game Jam - Week 107,169,0,56,2019-07-26 17:00:00,https://www.itch.io/jam/weekly-game-jam-107
Overall||Gameplay||Art||Audio||Innovation,2019-07-08 21:00:00,Geta Game Jam 8,166,547,41,2019-07-05 21:00:00,https://www.itch.io/jam/geta-game-jam-8
Overall||Gameplay||Art||Audio||Presentation,2019-09-09 05:00:00,Mini Jam 36: Nature,166,215,42,2019-09-06 05:00:00,https://www.itch.io/jam/mini-jam-36-nature
,2018-07-31 22:59:59,Gothic Novel Jam,172,0,45,2018-06-30 23:00:00,https://www.itch.io/jam/gothic-novel-jam
Overall||Gameplay||Art||Sound||Controls,2017-03-21 03:59:59,The Linux Game Jam 2017,167,293,52,2017-03-16 04:00:00,https://www.itch.io/jam/linux-jam-2017
Overall||Use of the Theme||Feel||Aesthetics||Innovation,2018-10-28 18:00:00,Pizza Jam (Pizza prize!),168,429,45,2018-10-26 17:00:00,https://www.itch.io/jam/pizza-jam4
,2019-06-30 06:59:59,Summer Slow Jams June 2019: Arcade Games,173,0,44,2019-06-19 03:00:00,https://www.itch.io/jam/ssjarcade
Overall||art||sound||mechanics||fun||challenges,2017-03-20 03:59:59,Paint Jam 2017,168,239,24,2017-03-18 01:00:00,https://www.itch.io/jam/paint-jam
Overall||Theme||Design||Audio||Gameplay||Originality,2018-10-21 04:00:00,Godot Wild Jam #2,169,264,29,2018-10-12 04:00:00,https://www.itch.io/jam/godot-wild-jam-2
,2016-12-14 12:00:00,GameMaker Studio 2 - Beta Jam,175,0,46,2016-11-30 00:00:00,https://www.itch.io/jam/gms2betajam
MASHUP||VISUALS||AUDIO||POLISH||FUN FACTOR,2018-05-15 04:59:59,Mashup Jam ★ $500 GRAND PRIZE ★,169,254,30,2018-05-01 05:00:00,https://www.itch.io/jam/mashup-jam
Gameplay||Graphics||Music,2019-08-31 18:59:59,Summer RPG Game jam,170,6,10,2019-07-01 06:00:00,https://www.itch.io/jam/rpg-summer-game-jam
Overall||Gameplay||Graphics||Sound||Mood,2019-02-18 23:00:00,LÖVE Jam 2019,170,464,37,2019-02-15 23:00:00,https://www.itch.io/jam/love2d-jam-2019
Overall||The game I found most inspiring (entirely subjective)||Theme||Feel||Aesthetics||Innovation,2018-06-10 18:00:00,PIZZA JAM (pizza prize),171,611,52,2018-06-08 17:00:00,https://www.itch.io/jam/pizza-jam-pizza-prize
,2018-05-12 04:00:00,TOJam - Flirteen With Danger,176,0,140,2018-05-05 04:00:00,https://www.itch.io/jam/tojam13
,2019-05-16 03:59:59,World MytholoJam,177,0,20,2019-03-15 04:00:00,https://www.itch.io/jam/world-mytholojam
Overall||Fun||Innovation||Technical||Audio||Graphics||Theme,2019-06-13 16:00:00,Puzzle Jam [8 Bits to Infinity],173,0,42,2019-06-06 16:00:00,https://www.itch.io/jam/puzzlejam
,2016-04-08 05:00:00,NaNoRenO 2016,178,0,66,2016-03-01 06:00:00,https://www.itch.io/jam/nanoreno-2016
,2019-09-29 22:00:00,The Mega RPG Jam,180,307,46,2019-09-27 22:00:00,https://www.itch.io/jam/mega-rpg-jam
Use of Theme||Gameplay||Narrative||Art||Audio||Use of Diversifiers||Fun,2019-09-08 21:59:59,Rainbow Jam 2019,173,147,31,2019-08-23 21:59:59,https://www.itch.io/jam/rainbowjam19
,2019-04-30 02:00:00,Actual Adult Games,181,0,18,2019-04-19 17:00:00,https://www.itch.io/jam/actual-adult-games
Linux Compatibility||Overall Fun Factor||Inventive Mechanics||Visual Flair||Completeness of Experience,2019-04-20 03:59:59,Linux Game Jam 2019,173,187,32,2019-04-10 04:00:00,https://www.itch.io/jam/linux-game-jam-2019
,2018-06-26 04:00:00,Dream Diary Jam 2 -Yume Nikki Jam-,181,0,30,2018-05-14 04:00:00,https://www.itch.io/jam/dream-diary-jam-2-yume-nikki-jam-
Overall||Core design||Commentary||Disrespect,2015-12-07 05:59:59,Loading Screen Jam,174,259,45,2015-11-27 06:00:00,https://www.itch.io/jam/loading-screen-jam
,2019-06-07 06:59:59,One Room (Bitsy Jam),182,0,75,2019-05-23 07:00:00,https://www.itch.io/jam/one-room-bitsy
,2017-01-17 11:25:00,GAMES MADE QUICK???,183,0,31,2017-01-08 17:00:00,https://www.itch.io/jam/games-made-quick
,2015-11-10 07:59:59,Leap Motion 3D Jam 2015,183,2016,180,2015-09-28 07:00:00,https://www.itch.io/jam/leapmotion3djam
,2018-02-13 23:59:59,Manifesto Jam,185,0,111,2018-02-09 00:00:00,https://www.itch.io/jam/manifesto-jam
Overall||Theme||Fun||Controls||Graphics||Audio||Originality,2019-08-18 04:00:00,Godot Wild Jam #12 - Our One Year!,177,409,31,2019-08-09 04:00:00,https://www.itch.io/jam/godot-wild-jam-12-one-year
,2019-05-16 17:00:00,Weekly Game Jam - Week 96,186,0,45,2019-05-10 17:00:00,https://www.itch.io/jam/weekly-game-jam-96
,2019-02-05 07:59:59,Nokia 3310 JAM,188,0,75,2019-02-01 08:00:00,https://www.itch.io/jam/3310jam
,2016-09-12 08:15:00,Fermi Paradox Jam,188,0,71,2016-09-02 04:00:00,https://www.itch.io/jam/fermi-paradox-jam
,2019-08-07 04:00:00,DREAMJAM,189,0,62,2019-07-01 05:00:00,https://www.itch.io/jam/dreamjam
Overall||Relevance to the Theme||Creativity||Gameplay||Visual Experience||Audio Experience,2019-01-21 02:00:00,Bored Pixels Jam 3,180,377,40,2019-01-14 02:00:00,https://www.itch.io/jam/bored-pixels-jam-3
,2019-03-22 23:59:59,notGDCJam 2019,191,0,56,2019-03-17 23:59:59,https://www.itch.io/jam/notgdcjam2019
,2019-06-20 17:00:00,Weekly Game Jam - Week 101,193,0,28,2019-06-14 17:00:00,https://www.itch.io/jam/weekly-game-jam-101
,2019-02-13 05:59:59,Emotional Mecha Jam,194,0,176,2019-01-28 23:31:34,https://www.itch.io/jam/sad-mecha-game-jam
Overall||Gameplay||Art||Audio||Innovation,2019-04-15 21:00:00,Geta Game Jam 7,182,200,23,2019-04-12 21:00:00,https://www.itch.io/jam/geta-game-jam-7
,2019-07-23 06:59:59,"Summer Slow Jams July 2019: 3-Button, 3-Color Games",196,0,64,2019-07-16 03:00:00,https://www.itch.io/jam/ssj3button3color
,2017-09-02 03:59:59,Summer Novel Festival,196,0,18,2017-07-01 04:00:00,https://www.itch.io/jam/sunofes17
Overall||Gameplay||Art||Audio||Presentation,2019-07-29 05:00:00,Mini Jam 33: Underwater,184,506,54,2019-07-26 05:00:00,https://www.itch.io/jam/mini-jam-33-underwater
,2018-11-01 03:00:00,DarkTober Game Jam 2018,196,0,41,2018-10-01 03:00:00,https://www.itch.io/jam/darktober-game-jam-2018
Overall||Respect of the Themes||Game Play||Game Design||Music||Sounds||Graphics,2019-02-11 22:00:00,The Tenth Creative Games Jam (Prizes),186,184,30,2019-02-04 19:00:00,https://www.itch.io/jam/games-factory
,2018-11-12 04:59:59,Tutorial Jam,201,0,30,2018-11-09 00:30:00,https://www.itch.io/jam/tutorial-jam
Overall||Use of Theme||Aesthetics||Innovation||Feel,2019-03-24 18:00:00,Pizza Jam (Pizza Prize!),190,606,54,2019-03-22 18:00:00,https://www.itch.io/jam/pizzajam2019
Gesamtwertung||Umsetzung des Themas||Innovation||Gameplay||Grafik||Sound||Atmosphäre,2018-10-14 18:30:00,BeansJam Mobile,195,767,81,2018-10-12 18:30:00,https://www.itch.io/jam/beansjam
,2019-05-25 04:00:00,Anti-fascist Game Jam - Game Jam Antifasciste - Game Jam Antifascista,214,0,41,2019-04-01 04:00:00,https://www.itch.io/jam/antifa-game-jam
Overall||Creativity||Visual Experience||Audio Experience||Game Mechanics,2019-08-22 17:00:00,Weekly Game Jam - Week 110,196,371,56,2019-08-16 17:00:00,https://www.itch.io/jam/weekly-game-jam-110
,2018-12-16 18:00:00,2-Buttons Jam 2018,220,0,47,2018-12-09 18:00:00,https://www.itch.io/jam/2-buttons-jam-2018
Overall||Originality||Fun Factor||Theme Relevance,2018-05-27 22:59:59,GameDevNetwork: Gooseberry Jam || THEME: YOU Are The Villain,199,585,40,2018-05-17 23:00:00,https://www.itch.io/jam/game-dev-network-gooseberry-jam
2 Colors||Theme||Arts||Gameplay||Mood||Audio,2018-07-22 16:00:00,2 Colors Game Jam,200,942,71,2018-07-20 16:00:00,https://www.itch.io/jam/2-colors-game-jam
Overall||Gameplay||Art||Sounds||Story,2019-03-11 04:00:00,Mini Jam 23: Time,200,545,56,2019-03-08 05:00:00,https://www.itch.io/jam/mini-jam-23-time
Overall||Theme||Gameplay||Sound||Aesthetics||Replayability,2019-07-22 17:00:00,DevSquad Summer Jam,201,0,16,2019-07-01 19:00:00,https://www.itch.io/jam/devsquad-summer-jam
,2016-12-05 20:00:00,Self-Care Jam,222,0,35,2016-11-28 08:00:00,https://www.itch.io/jam/self-care-jam
Overall / Note globale||Gameplay||Writing / Écriture||Mood / Ambiance||Theme use / Utilisation du thème,2019-04-22 19:30:00,GDA JAM,206,352,35,2019-04-19 18:00:00,https://www.itch.io/jam/gda-jam
Overall||Theme||Innovation||Gameplay||Graphics||Sound,2017-09-16 08:00:00,Take Arms! Jam 2017,206,52,12,2017-09-08 07:00:00,https://www.itch.io/jam/take-arms-jam
Fun||Humor||WTF||Graphics||Music||Sound Effects||Art,2018-04-09 04:00:00,JimJam: All Games Played Live On Stream,207,1577,98,2018-04-07 00:00:00,https://www.itch.io/jam/jimjam
Overall||Story||Gameplay||Graphics||Audio||Engagement and general,2019-09-15 04:00:00,Metroidvania Month 5,208,80,22,2019-08-15 04:00:00,https://www.itch.io/jam/metroidvania-month-5
,2019-09-12 17:00:00,Weekly Game Jam - Week 113,223,0,52,2019-09-06 17:00:00,https://www.itch.io/jam/weekly-game-jam-113
Overall,2016-09-29 16:00:00,Lewd jam 2016,210,0,23,2016-09-16 16:00:00,https://www.itch.io/jam/lewd-jam-2016
Overall||Overall||Gameplay||Graphics||Sound||Mood,2017-02-21 02:00:00,LÖVE Jam,217,421,32,2017-02-18 02:00:00,https://www.itch.io/jam/love2d-jam
Overall||Theme Relevance||Fun Factor||Originality,2017-07-30 22:59:59,GameDevNetwork: Cherry Jam,217,411,42,2017-07-21 23:00:00,https://www.itch.io/jam/game-dev-network-cherry-jam
,2015-04-14 09:00:00,Twiny Jam,225,0,221,2015-03-26 22:26:13,https://www.itch.io/jam/twiny
,2016-04-10 10:40:00,Nordic Game Jam 2016,226,0,176,2016-04-08 08:00:00,https://www.itch.io/jam/ngj16
